file,team_id,player,owner,event,rank,date,pokepaste,species
055_koraidon-miraidon.txt,I901,taeyeon0gn8,taeyeon0gn8,Battle Stadium S31,29th,1 Jul 2025,https://pokepast.es/088a0c79dd28f53e,Koraidon / Miraidon / Grimmsnarl / Incineroar / Volcarona / Flutter Mane
056_tatsugiridroopy-smeargle.txt,I892,Yukuse,yukuse4,Battle Stadium S31,82nd,1 Jul 2025,https://pokepast.es/127103738f1591ce,Tatsugiri-Droopy / Smeargle / Calyrex-Shadow / Dondozo / Muk-Alola / Miraidon
057_whimsicott-ceruledge.txt,I885,Cubone,cubone104105,Battle Stadium S31,125th & 199th,1 Jul 2025,https://pokepast.es/132797c94f0e3cbb,Whimsicott / Ceruledge / Brute Bonnet / Archaludon / Kyogre / Zamazenta
058_kyogre-amoonguss.txt,I566,Ryota Otsubo,barudoru,Battle Stadium S31,Peak 86th,7 Jun 2025,https://pokepast.es/16e43a4f6096360f,Kyogre / Amoonguss / Zamazenta / Iron Jugulis / Ceruledge / Zebstrika
059_chiyu-groudon.txt,I903,Giovanni Cischke,pqlarbear,Battle Stadium S31,22nd,1 Jul 2025,https://pokepast.es/2a1c7eccc6e2f49f,Chi-Yu / Groudon / Raging Bolt / Calyrex-Ice / Flutter Mane / Ogerpon-Wellspring
061_terapagos-fluttermane.txt,I884,etsukocccc,etsukocccc,Battle Stadium S31,133rd,29 Jun 2025,https://pokepast.es/4b8049fa12be36ef,Terapagos / Flutter Mane / Raging Bolt / Urshifu / Tornadus / Groudon
062_lunala-zamazenta.txt,I876,tamii,tamii_0745,Battle Stadium S31,880th,1 Jul 2025,https://pokepast.es/50b0294cfd0e9e0b,Lunala / Zamazenta / Incineroar / Rillaboom / Chien-Pao / Ursaluna
063_miraidon-zamazenta.txt,I895,Aki Shibuya,shuuka_poke,Battle Stadium S31,57th,1 Jul 2025,https://pokepast.es/5438d1438b09e330,Miraidon / Zamazenta / Smeargle / Volcarona / Grimmsnarl / Incineroar
064_miraidon-farigiraf.txt,I887,mek191817,mek191817,Battle Stadium S31,96th,1 Jul 2025,https://pokepast.es/5a9106e55ff4a049,Miraidon / Farigiraf / Groudon / Incineroar / Volcarona / Flutter Mane
065_cinccino-miraidon.txt,I894,syatenie,syatenie,Battle Stadium S31,63rd,1 Jul 2025,https://pokepast.es/5de3c3f9cc3dce09,Cinccino / Miraidon / Zamazenta / Dragonite / Whimsicott / Chien-Pao
066_lunala-rillaboom.txt,I891,Joseph Cartin,cartinofjoe,Battle Stadium S31,85th,4 Jul 2025,https://pokepast.es/6b72a9b9a6024bba,Lunala / Rillaboom / Incineroar / Miraidon / Volcarona / Pelipper
067_calyrexshadow-zamazenta.txt,I905,Satoshi Anzai,icho_poke,Battle Stadium S31,13th,1 Jul 2025,https://pokepast.es/7932cdc597bedc5b,Calyrex-Shadow / Zamazenta / Chien-Pao / Walking Wake / Chi-Yu / Amoonguss
069_groudon-jumpluff.txt,I899,Motoki Agano,agano_pokemon,Battle Stadium S31,34th,1 Jul 2025,https://pokepast.es/80119814893105b6,Groudon / Jumpluff / Raging Bolt / Calyrex-Shadow / Iron Valiant / Walking Wake
070_calyrexshadow-indeedeef.txt,I878,tocrodarkasset,tocrodarkasset,Battle Stadium S31,446th,1 Jul 2025,https://pokepast.es/86053176eecdc7ab,Calyrex-Shadow / Indeedee-F / Lunala / Urshifu-Rapid-Strike / Torkoal / Raging Bolt
072_calyrexshadow-koraidon.txt,I882,CHORI,chori_002,Battle Stadium S31,160th,1 Jul 2025,https://pokepast.es/8fbe557e151b67e0,Calyrex-Shadow / Koraidon / Whimsicott / Chien-Pao / Walking Wake / Maushold-Four
073_calyrexice-miraidon.txt,I569,Hiroto Hayasaki,arubega_poke,Battle Stadium S31,Peak 1st,7 Jun 2025,https://pokepast.es/9affb5b265a81343,Calyrex-Ice / Miraidon / Grimmsnarl / Urshifu-Rapid-Strike / Incineroar / Landorus
074_calyrexshadow-zamazenta.txt,I874,Yuta Takahashi,kurohanolu,Battle Stadium S31,-,1 Jul 2025,https://pokepast.es/9cdb433903f4c92a,Calyrex-Shadow / Zamazenta / Raging Bolt / Rillaboom / Tornadus / Smeargle
075_indeedeef-calyrexice.txt,I880,Kreide1119,kreide1119,Battle Stadium S31,273rd,1 Jul 2025,https://pokepast.es/9ded35346e574023,Indeedee-F / Calyrex-Ice / Urshifu-Rapid-Strike / Annihilape / Crabominable / Necrozma-Dawn-Wings
076_calyrexice-kyogre.txt,I568,Hijito Kihara,dodoriosiriru,Battle Stadium S31,Peak 36th,15 Jun 2025,https://pokepast.es/a9ff0ea522ca15a2,Calyrex-Ice / Kyogre / Venonat / Farigiraf / Ursaluna / Urshifu-Rapid-Strike
077_miraidon-calyrexice.txt,I898,Tomoki Goto,gototapufinivgc,Battle Stadium S31,35th,1 Jul 2025,https://pokepast.es/acc839ad30ebcc5d,Miraidon / Calyrex-Ice / Grimmsnarl / Urshifu-Rapid-Strike / Landorus / Incineroar
079_rillaboom-urshifu.txt,I638,masaaa_poke,masaaa_poke,Battle Stadium S31,Peak 69th,19 Jun 2025,https://pokepast.es/b24c4f452793b53e,Rillaboom / Urshifu / Calyrex-Shadow / Zamazenta / Chi-Yu / Whimsicott
080_zamazenta-kyogre.txt,I875,Sliverfish,iamsliverfish,Battle Stadium S31,-,6 Jul 2025,https://pokepast.es/d18417945d329873,Zamazenta / Kyogre / Chien-Pao / Roaring Moon / Rillaboom / Urshifu-Rapid-Strike
081_ironmoth-miraidon.txt,I893,Ruuto,tbhla7130,Battle Stadium S31,67th,1 Jul 2025,https://pokepast.es/d405d7ccebf9f883,Iron Moth / Miraidon / Calyrex-Ice / Incineroar / Whimsicott / Urshifu-Rapid-Strike
082_zamazenta-giratinaorigin.txt,I881,moscate1oon,moscate1oon,Battle Stadium S31,177th,1 Jul 2025,https://pokepast.es/d4a285b5cee9a1aa,Zamazenta / Giratina-Origin / Excadrill / Tyranitar / Amoonguss / Pelipper
083_kyogre-calyrexice.txt,I896,poke_love_cIub,poke_love_ciub,Battle Stadium S31,53rd,1 Jul 2025,https://pokepast.es/d5d3271e0c3a747e,Kyogre / Calyrex-Ice / Urshifu-Rapid-Strike / Iron Hands / Indeedee-F / Rillaboom
084_groudon-miraidon.txt,I984,Tang Shiliang,tsltang0508,Battle Stadium S31,7th,22 Jul 2025,https://pokepast.es/ef22d48c0b0f95ea,Groudon / Miraidon / Grimmsnarl / Incineroar / Ditto / Farigiraf
085_miraidon-groudon.txt,I900,Ryoma Okamoto,ryoma9901_poke,Battle Stadium S31,30th,1 Jul 2025,https://pokepast.es/f8a7beb8244b7702,Miraidon / Groudon / Whimsicott / Grimmsnarl / Volcarona / Chien-Pao
086_zamazenta-lunala.txt,I939,No Data,gardevoir_3710,Battle Stadium S32,Peak 138th,13 Jul 2025,https://pokepast.es/069f9f96a3ed5765,Zamazenta / Lunala / Ursaluna / Cresselia / Clefable / Roaring Moon
088_koraidon-incineroar.txt,I1069,Tang Shiliang,tsltang0508,Battle Stadium S32,26th & 41st,1 Aug 2025,https://pokepast.es/191f99436715049f,Koraidon / Incineroar / Terapagos / Flutter Mane / Volcarona / Cresselia
089_calyrexshadow-zamazenta.txt,I1075,Satoshi Anzai,icho_poke,Battle Stadium S32,14th,1 Aug 2025,https://pokepast.es/1a98a21cd5fd26fd,Calyrex-Shadow / Zamazenta / Chien-Pao / Dragonite / Iron Valiant / Amoonguss
090_koraidon-chiyu.txt,I564,kyukon193,kyukon193,Battle Stadium S32,Peak 3162nd,12 Jun 2025,https://pokepast.es/2077fcf739f9784d,Koraidon / Chi-Yu / Calyrex-Shadow / Raging Bolt / Indeedee-F / Iron Valiant
091_miraidon-calyrexice.txt,I1081,sznturtles,sznturtles,Battle Stadium S32,5th,1 Aug 2025,https://pokepast.es/268f55dac63dd880,Miraidon / Calyrex-Ice / Volcarona / Urshifu-Rapid-Strike / Pelipper / Farigiraf
092_calyrexshadow-groudon.txt,I1038,paperrr748,paperrr748,Battle Stadium S32,,1 Aug 2025,https://pokepast.es/26bb6965975b740c,Calyrex-Shadow / Groudon / Indeedee-F / Smeargle / Raging Bolt / Ogerpon-Wellspring
093_indeedeef-exeggutor.txt,I916,cayennevgc,cayennevgc,Battle Stadium S32,Peak 2nd,4 Jul 2025,https://pokepast.es/318f17537915c7a7,Indeedee-F / Exeggutor / Koraidon / Calyrex-Ice / Walking Wake / Rhyperior
094_calyrexshadow-maushold.txt,I1058,moscate1oon,moscate1oon,Battle Stadium S32,66th,1 Aug 2025,https://pokepast.es/320d485434f650c9,Calyrex-Shadow / Maushold / Miraidon / Whimsicott / Incineroar / Urshifu-Rapid-Strike
095_calyrexice-ursaluna.txt,I913,Roberto Giampietri,robertogc95,Battle Stadium S32,Peak 393th,11 Jul 2025,https://pokepast.es/478e4e76b68844a1,Calyrex-Ice / Ursaluna / Indeedee-F / Lunala / Annihilape / Ogerpon
096_kyogre-miraidon.txt,I1071,sora,38_dessert,Battle Stadium S32,24th,1 Aug 2025,https://pokepast.es/49807e6cd27f281e,Kyogre / Miraidon / Iron Treads / Urshifu-Rapid-Strike / Zapdos / Incineroar
097_miraidon-lunala.txt,I911,Hijito Kihara,dodoriosiriru,Battle Stadium S32,-,5 Jul 2025,https://pokepast.es/4fe5b4a946680e53,Miraidon / Lunala / Chien-Pao / Incineroar / Urshifu-Rapid-Strike / Dugtrio
098_ironbundle-miraidon.txt,I1072,Xinyu Liao,xinyuvgc,Battle Stadium S32,22nd,1 Aug 2025,https://pokepast.es/5396fc6920dee4fd,Iron Bundle / Miraidon / Terapagos / Incineroar / Dragonite / Volcarona
099_miraidon-calyrexice.txt,I1042,momonga_pkm,momonga_pkm,Battle Stadium S32,712th,2 Aug 2025,https://pokepast.es/555bba2efaf6d98e,Miraidon / Calyrex-Ice / Tornadus / Urshifu-Rapid-Strike / Whimsicott / Volcarona
100_skeledirge-kilowattrel.txt,I912,Ryota Otsubo,barudoru,Battle Stadium S32,-,6 Jul 2025,https://pokepast.es/5dcb37a7d8b9811f,Skeledirge / Kilowattrel / Pikachu / Lucario / Rayquaza / Calyrex-Ice
101_koraidon-lunala.txt,I1063,Aki Shibuya,shuuka_poke,Battle Stadium S32,57th,1 Aug 2025,https://pokepast.es/6266a53b25c142da,Koraidon / Lunala / Flutter Mane / Chi-Yu / Raging Bolt / Indeedee-F
102_calyrexshadow-groudon.txt,I1037,tamii,tamii_0745,Battle Stadium S32,,1 Aug 2025,https://pokepast.es/65f8a869ebcdc1ce,Calyrex-Shadow / Groudon / Entei / Rillaboom / Smeargle / Roaring Moon
103_calyrexice-groudon.txt,I1055,Okiina330,okiina330,Battle Stadium S32,95th,1 Aug 2025,https://pokepast.es/6809f2dcaa4624aa,Calyrex-Ice / Groudon / Incineroar / Flutter Mane / Sinistcha / Shiftry
105_zamazenta-ogerponcornerstone.txt,I1060,homura_kurenai_,homura_kurenai_,Battle Stadium S32,62nd,1 Aug 2025,https://pokepast.es/6c20850a3daa0dac,Zamazenta / Ogerpon-Cornerstone / Chien-Pao / Amoonguss / Calyrex-Shadow / Raging Bolt
106_calyrexshadow-koraidon.txt,I1049,araquanid_mpk,araquanid_mpk,Battle Stadium S32,168th,1 Aug 2025,https://pokepast.es/6d92caca92cd829f,Calyrex-Shadow / Koraidon / Incineroar / Rillaboom / Clefairy / Smeargle
109_latios-rillaboom.txt,I986,Ryota Otsubo,barudoru,Battle Stadium S32,Peak 97th,20 Jul 2025,https://pokepast.es/7aa889a99eee3e1f,Latios / Rillaboom / Urshifu-Rapid-Strike / Zamazenta / Lunala / Torkoal
110_calyrexice-groudon.txt,I1054,takoyaki,8989takoyaki,Battle Stadium S32,120th,1 Aug 2025,https://pokepast.es/7d25437474d25c5e,Calyrex-Ice / Groudon / Raging Bolt / Flutter Mane / Iron Moth / Ogerpon-Cornerstone
111_koraidon-lunala.txt,I985,Hijito Kihara,dodoriosiriru,Battle Stadium S32,Peak 123rd,22 Jul 2025,https://pokepast.es/8ae67e869a90ac76,Koraidon / Lunala / Raging Bolt / Meowth-Alola / Incineroar / Ursaluna
112_groudon-miraidon.txt,I1043,murasaki,murasaki5682,Battle Stadium S32,560th,1 Aug 2025,https://pokepast.es/8d14f611773e6547,Groudon / Miraidon / Volcarona / Flutter Mane / Incineroar / Grimmsnarl
113_miraidon-calyrexshadow.txt,I1061,syatenie,syatenie,Battle Stadium S32,61st,1 Aug 2025,https://pokepast.es/943b868d5b956abc,Miraidon / Calyrex-Shadow / Volcarona / Whimsicott / Cinccino / Urshifu-Rapid-Strike
114_terapagos-necrozmadawnwings.txt,I1040,kirawaretenp,kirawaretenp,Battle Stadium S32,873rd,1 Aug 2025,https://pokepast.es/95e0a76e45387ca3,Terapagos / Necrozma-Dawn-Wings / Murkrow / Indeedee-F / Weezing-Galar / Smeargle
115_calyrexice-kyogre.txt,I1044,edam7535,edam7535,Battle Stadium S32,517th,1 Aug 2025,https://pokepast.es/96a343acd86f9640,Calyrex-Ice / Kyogre / Urshifu-Rapid-Strike / Amoonguss / Iron Jugulis / Rillaboom
116_koraidon-calyrexice.txt,I1050,Kou,kououp,Battle Stadium S32,Peak 160th,1 Aug 2025,https://pokepast.es/9877fd0e6a3acd53,Koraidon / Calyrex-Ice / Flutter Mane / Rillaboom / Incineroar / Alomomola
117_indeedeef-calyrexice.txt,I1057,Kreide1119,kreide1119,Battle Stadium S32,70th,1 Aug 2025,https://pokepast.es/a1a9af1da7e60ccb,Indeedee-F / Calyrex-Ice / Urshifu-Rapid-Strike / Annihilape / Crabominable / Necrozma-Dawn-Wings
118_calyrexshadow-zamazenta.txt,I1073,Ryoma Okamoto,ryoma9901_poke,Battle Stadium S32,19th,1 Aug 2025,https://pokepast.es/a42575c447a7d6a6,Calyrex-Shadow / Zamazenta / Amoonguss / Raging Bolt / Tornadus / Chien-Pao
119_calyrexshadow-koraidon.txt,I1045,kaibaraitou,kaibaraitou,Battle Stadium S32,320th,2 Aug 2025,https://pokepast.es/b8061c2a03d02005,Calyrex-Shadow / Koraidon / Raging Bolt / Incineroar / Grimmsnarl / Clefairy
120_fluttermane-groudon.txt,I1039,mek191817,mek191817,Battle Stadium S32,,1 Aug 2025,https://pokepast.es/b8f5b349e7d190d5,Flutter Mane / Groudon / Calyrex-Ice / Raging Bolt / Chi-Yu / Ogerpon-Wellspring
121_miraidon-zamazenta.txt,I1146,Berumotto,berumotto565651,Battle Stadium S32,6th,19 Aug 2025,https://pokepast.es/c2cfadd9b61c15f1,Miraidon / Zamazenta / Chien-Pao / Grimmsnarl / Volcarona / Iron Hands
122_calyrexshadow-zamazenta.txt,I1064,could_do28,could_do28,Battle Stadium S32,52nd & 84th,1 Aug 2025,https://pokepast.es/cbfcf29215b0b89c,Calyrex-Shadow / Zamazenta / Roaring Moon / Maushold-Four / Weezing / Amoonguss
123_rhyperior-koraidon.txt,I1068,cayennevgc,cayennevgc,Battle Stadium S32,31st,1 Aug 2025,https://pokepast.es/d1c933d3764b22de,Rhyperior / Koraidon / Calyrex-Ice / Exeggutor / Walking Wake / Indeedee-F
124_lunala-terapagos.txt,I914,Hijito Kihara,dodoriosiriru,Battle Stadium S32,Peak 51st,1 Jul 2025,https://pokepast.es/e5a9f91be16dd626,Lunala / Terapagos / Ursaluna / Rillaboom / Gouging Fire / Flamigo
125_calyrexshadow-rillaboom.txt,I1046,vi0ra_pokemon,vi0ra_pokemon,Battle Stadium S32,297th,1 Aug 2025,https://pokepast.es/e96c28e674af4c9a,Calyrex-Shadow / Rillaboom / Smeargle / Terapagos / Urshifu-Rapid-Strike / Whimsicott
126_miraidon-lunala.txt,I1076,mariruri,mariruripokemo2,Battle Stadium S32,Peak 12th,1 Aug 2025,https://pokepast.es/ea37033fcefb8113,Miraidon / Lunala / Urshifu-Rapid-Strike / Incineroar / Ursaluna / Whimsicott
127_calyrexshadow-rillaboom.txt,I1067,hyt192837,hyt192837,Battle Stadium S32,32nd,1 Aug 2025,https://pokepast.es/ebfb85110af5d445,Calyrex-Shadow / Rillaboom / Clefairy / Grimmsnarl / Incineroar / Miraidon
128_calyrexshadow-zamazenta.txt,I1062,sayawo,sayawo_poke,Battle Stadium S32,Peak 59th & 92nd,1 Aug 2025,https://pokepast.es/ffb8b3cb0988369b,Calyrex-Shadow / Zamazenta / Urshifu-Rapid-Strike / Chien-Pao / Incineroar / Raging Bolt
129_zamazenta-calyrexshadow.txt,I1220,syatenie,syatenie,Battle Stadium S33,38th,1 Sep 2025,https://pokepast.es/02478cf5ef88bf98,Zamazenta / Calyrex-Shadow / Whimsicott / Cinccino / Chien-Pao / Dragonite
130_calyrexshadow-zamazenta.txt,I1218,Aki Shibuya,shuuka_poke,Battle Stadium S33,47th,1 Sep 2025,https://pokepast.es/2c095ec18be78212,Calyrex-Shadow / Zamazenta / Ogerpon-Cornerstone / Chi-Yu / Whimsicott / Incineroar
131_calyrexshadow-zamazenta.txt,I1216,CHORI,chori_002,Battle Stadium S33,155th & 172nd,1 Sep 2025,https://pokepast.es/4c8f101c386eb8b9,Calyrex-Shadow / Zamazenta / Whimsicott / Chien-Pao / Ogerpon-Cornerstone / Maushold-Four
132_miraidon-whimsicott.txt,I1223,etsukocccc,etsukocccc,Battle Stadium S33,17th,1 Sep 2025,https://pokepast.es/9bf14154f284c9e2,Miraidon / Whimsicott / Incineroar / Calyrex-Ice / Urshifu-Rapid-Strike / Landorus
133_lunala-rayquaza.txt,I1217,pad1101,pad1101,Battle Stadium S33,Peak 93rd,1 Sep 2025,https://pokepast.es/c9510685dcfcc159,Lunala / Rayquaza / Urshifu-Rapid-Strike / Incineroar / Rillaboom / Ursaluna-Bloodmoon
134_miraidon-zamazenta.txt,I1219,Dumbo,dumbo_poke,Battle Stadium S33,44th,1 Sep 2025,https://pokepast.es/cb27fd783a38d6d1,Miraidon / Zamazenta / Chien-Pao / Iron Treads / Iron Hands / Dragonite
135_calyrexshadow-zamazenta.txt,I1222,Motoki Agano,agano_pokemon,Battle Stadium S33,19th,1 Sep 2025,https://pokepast.es/d6e6c706e5b11e56,Calyrex-Shadow / Zamazenta / Indeedee-F / Raging Bolt / Ogerpon-Cornerstone / Rillaboom
136_calyrexice-incineroar.txt,I1225,Joji Kaieda,mihono_suica,Battle Stadium S33,1st,1 Sep 2025,https://pokepast.es/de2b6d9429cdcc17,Calyrex-Ice / Incineroar / Landorus / Koraidon / Rillaboom / Smeargle
137_calyrexshadow-rillaboom.txt,I1228,hyt192837,hyt192837,Battle Stadium S38,7th,31 Jan 2026,https://pokepast.es/972220d34a3ea136,Calyrex-Shadow / Rillaboom / Clefairy / Grimmsnarl / Incineroar / Miraidon
138_calyrexshadow-miraidon.txt,I1227,hyt192837,hyt192837,Battle Stadium S38,29th,31 Jan 2026,https://pokepast.es/e59a4678685b0e10,Calyrex-Shadow / Miraidon / Incineroar / Clefairy / Grimmsnarl / Urshifu-Rapid-Strike
139_zamazenta-calyrexshadow.txt,I1230,Atalanta,wandali11688951,Battle Stadium S39,76th,1 Mar 2026,https://pokepast.es/84ea5db0de109d2a,Zamazenta / Calyrex-Shadow / Rillaboom / Roaring Moon / Urshifu-Rapid-Strike / Maushold
140_lunala-koraidon.txt,I1231,Motoki Agano,agano_pokemon,Battle Stadium S39,5th,1 Mar 2026,https://pokepast.es/8a08160faa646282,Lunala / Koraidon / Ogerpon-Cornerstone / Jumpluff / Raging Bolt / Ursaluna
141_calyrexshadow-kyogre.txt,I1249,xx_z2z,xx_z2z,Battle Stadium S39,10th,1 Apr 2026,https://pokepast.es/f7326e7b3e896d9d,Calyrex-Shadow / Kyogre / Urshifu-Rapid-Strike / Rillaboom / Incineroar / Amoonguss
142_falinks-miraidon.txt,I1229,Atalanta,wandali11688951,Battle Stadium S39,76th,1 Mar 2026,https://pokepast.es/f7e1a671a3359805,Falinks / Miraidon / Calyrex-Ice / Volcarona / Rillaboom / Incineroar
143_rillaboom-smeargle.txt,I833,kurokonomii_963,kurokonomii_963,Blueberry Coliseum #2,-,30 Jun 2025,https://pokepast.es/a0d82ffd1053f1ca,Rillaboom / Smeargle / Kyogre / Volcarona / Raging Bolt / Calyrex-Shadow
144_miraidon-ironvaliant.txt,I835,Yoshikazu Sawane,mel_555_dw,Blueberry Coliseum #2,4th,29 Jun 2025,https://pokepast.es/d9092ae8db2ad082,Miraidon / Iron Valiant / Calyrex-Ice / Smeargle / Incineroar / Urshifu-Rapid-Strike
145_calyrexice-indeedeef.txt,I829,pyoko_ta_,pyoko_ta_,Blueberry Coliseum #2,-,29 Jun 2025,https://pokepast.es/ee47f247912b2e16,Calyrex-Ice / Indeedee-F / Lunala / Ursaluna-Bloodmoon / Urshifu-Rapid-Strike / Iron Hands
146_kyogre-calyrexice.txt,I837,Kiyoshiro Arai,jeraru1105,Blueberry Coliseum #2,Champion,29 Jun 2025,https://pokepast.es/f649aa6379e7c8d3,Kyogre / Calyrex-Ice / Rhyperior / Urshifu-Rapid-Strike / Amoonguss / Iron Jugulis
147_calyrexshadow-zamazenta.txt,I594,Fabio Ilari,Manual Entry,Bologna Special Event 2025,96th,1 Jun 2025,https://pokepast.es/1278174035184dbe,Calyrex-Shadow / Zamazenta / Raging Bolt / Incineroar / Clefairy / Rillaboom
148_incineroar-rillaboom.txt,I595,Matteo Ghisini,ghiso__,Bologna Special Event 2025,57th,4 Jun 2025,https://pokepast.es/37ffa9d06ef67c77,Incineroar / Rillaboom / Urshifu-Rapid-Strike / Lunala / Miraidon / Volcarona
149_calyrexshadow-miraidon.txt,I592,CrisRossi,crisrossivgc,Bologna Special Event 2025,332nd,2 Jun 2025,https://pokepast.es/4ced6b9a3c639208,Calyrex-Shadow / Miraidon / Iron Hands / Whimsicott / Urshifu-Rapid-Strike / Ogerpon-Cornerstone
150_koraidon-incineroar.txt,I604,Justin Cerioni,Byte_v24,Bologna Special Event 2025,14th,1 Jun 2025,https://pokepast.es/4d23971c85372f3a,Koraidon / Incineroar / Flutter Mane / Lunala / Rillaboom / Raging Bolt
152_miraidon-glimmora.txt,I596,Andrea Pagano,paghyvg,Bologna Special Event 2025,44th,2 Jun 2025,https://pokepast.es/779cdfc9122a9c55,Miraidon / Glimmora / Calyrex-Ice / Dondozo / Tatsugiri-Droopy / Iron Treads
153_miraidon-hooh.txt,I591,Ester Imperiale,a_gay_whale,Bologna Special Event 2025,333rd,2 Jun 2025,https://pokepast.es/88bc5ea61061f7ed,Miraidon / Ho-Oh / Landorus / Farigiraf / Iron Hands / Grimmsnarl
154_indeedeef-smeargle.txt,I590,anboxing,anboxing11,Bologna Special Event 2025,476th,3 Jun 2025,https://pokepast.es/b926881ea3b1a7ee,Indeedee-F / Smeargle / Urshifu / Calyrex-Ice / Lunala / Torkoal
155_farigiraf-miraidon.txt,I370,Koen van Cann,koon_ky,Crown Fight Tour #29,Champion,31 May 2025,https://pokepast.es/653bd8fe1ab93733,Farigiraf / Miraidon / Rayquaza / Chien-Pao / Iron Hands / Volcarona
156_calyrexshadow-urshifurapidstrike.txt,I224,月光仙子,Manual Entry,Druddigon Cup,4th,5 May 2025,https://pokepast.es/27d527418d9c15b1,Calyrex-Shadow / Urshifu-Rapid-Strike / Ogerpon-Cornerstone / Tornadus / Rillaboom / Zamazenta
157_calyrexice-miraidon.txt,I221,littlepak3,littlepak3,Druddigon Cup,7th,5 May 2025,https://pokepast.es/4746cd61c1539afa,Calyrex-Ice / Miraidon / Farigiraf / Iron Hands / Volcarona / Grimmsnarl
158_calyrexshadow-terapagos.txt,I219,Wayne Yu,yuwaynezobel,Druddigon Cup,10th,4 May 2025,https://pokepast.es/7f75c2341eb6d3e6,Calyrex-Shadow / Terapagos / Rillaboom / Urshifu-Rapid-Strike / Ogerpon-Cornerstone / Incineroar
159_groudon-lunala.txt,I228,Yuto Kimura,kim0227poke,El-Off,Top 16,4 May 2025,https://pokepast.es/558c449869104524,Groudon / Lunala / Jumpluff / Raging Bolt / Flutter Mane / Incineroar
160_rayquaza-calyrexshadow.txt,I1086,Yuto Kimura,kim0227poke,Ganyu Off,Champion,2 Aug 2025,https://pokepast.es/004887db711d6d0d,Rayquaza / Calyrex-Shadow / Tornadus / Smeargle / Urshifu-Rapid-Strike / Clefairy
161_calyrexshadow-koraidon.txt,I1084,sepal,sepal_calyx,Ganyu Off,4th,2 Aug 2025,https://pokepast.es/b1cf26631e70f937,Calyrex-Shadow / Koraidon / Indeedee-F / Incineroar / Iron Valiant / Walking Wake
163_miraidon-calyrexice.txt,I286,Yvar,yvarvgc,Grand Challenge #4 2025,35th,12 May 2025,https://pokepast.es/2abc746e64a9c7d5,Miraidon / Calyrex-Ice / Iron Hands / Urshifu / Flutter Mane / Chi-Yu
165_groudon-chiyu.txt,I285,jortchamp,jortchamp,Grand Challenge #4 2025,249th,12 May 2025,https://pokepast.es/82558295a06eea9e,Groudon / Chi-Yu / Sableye / Lunala / Brute Bonnet / Indeedee-F
166_smeargle-sableye.txt,I284,Lorenzo Arce,hamanvgc,Grand Challenge #4 2025,343rd,12 May 2025,https://pokepast.es/e3ab2a4051746862,Smeargle / Sableye / Terapagos / Zamazenta / Chi-Yu / Ditto
167_miraidon-whimsicott.txt,I283,mentalsyndrome,mentalsyndrome,Grand Challenge #4 2025,-,16 May 2025,https://pokepast.es/e5af3f955c20a67e,Miraidon / Whimsicott / Calyrex-Ice / Ursaluna / Armarouge / Raging Bolt
168_calyrexshadow-clefairy.txt,I575,Adrian Tang,kauVGC,Hong Kong MBL 2025,15th,1 Jun 2025,https://pokepast.es/145d7d4194ca8b19,Calyrex-Shadow / Clefairy / Grimmsnarl / Incineroar / Koraidon / Rillaboom
169_pelipper-urshifurapidstrike.txt,I586,Choi Yin Fung,fung5072,Hong Kong MBL 2025,4th,1 Jun 2025,https://pokepast.es/37960cc9cfccbf8b,Pelipper / Urshifu-Rapid-Strike / Miraidon / Incineroar / Iron Treads / Calyrex-Ice
171_terapagos-ogerponcornerstone.txt,I572,Tugi,tugiwastaken,Hong Kong MBL 2025,-,2 Jun 2025,https://pokepast.es/9f93a0f74286f876,Terapagos / Ogerpon-Cornerstone / Incineroar / Rillaboom / Calyrex-Shadow / Garganacl
172_grimmsnarl-zamazenta.txt,I587,mcqueen1919,mcqueen1919,Hong Kong MBL 2025,3rd,1 Jun 2025,https://pokepast.es/d0ce00488743406e,Grimmsnarl / Zamazenta / Miraidon / Iron Hands / Volcarona / Chien-Pao
174_calyrexshadow-zamazenta.txt,I573,Wayne Yu,yuwaynezobel,Hong Kong MBL 2025,18th,31 May 2025,https://pokepast.es/e8a2908daac7c4c9,Calyrex-Shadow / Zamazenta / Raging Bolt / Rillaboom / Dragonite / Ogerpon-Hearthflame
175_miraidon-rillaboom.txt,I588,Bingjie Wang,aotobj98,Hong Kong MBL 2025,Runner Up,1 Jun 2025,https://pokepast.es/f493fad71ceae2e3,Miraidon / Rillaboom / Incineroar / Calyrex-Ice / Annihilape / Urshifu
176_charizard-groudon.txt,I216,forumyia,forumyia,Kanazumi Off,Top 8,6 May 2025,https://pokepast.es/0279fdd3d2207809,Charizard / Groudon / Dialga-Origin / Lilligant-Hisui / Raging Bolt / Walking Wake
177_ragingbolt-groudon.txt,I360,Ryoma Okamoto,ryoma9901_poke,Kansai Off #2,Champion,18 May 2025,https://pokepast.es/233b521e9ea7732e,Raging Bolt / Groudon / Jumpluff / Calyrex-Shadow / Chi-Yu / Flutter Mane
178_hooh-miraidon.txt,I355,takeuif46,takeuif46,Kansai Off #2,-,18 May 2025,https://pokepast.es/99e79e6d30cb30ce,Ho-Oh / Miraidon / Iron Hands / Farigiraf / Ursaluna / Grimmsnarl
